update/0/when,update/0/what,update/1/when,update/1/what,update/2/when,update/2/what,update/3/when,update/3/what,_id,update/4/when,update/4/what
1208507093,PDE,,,,,,,227774,,
1208510358,PDE,,,,,,,227782,,
1208522841,PDE,,,,,,,227818,,
1208720371,PDE,,,,,,,227932,,
1208736437,PDE,,,,,,,227949,,
1208741546,PDE,,,,,,,227963,,
1208767819,PDE,,,,,,,228025,,
1208773165,PDE,,,,,,,228044,,
1208815339,PDE,,,,,,,228147,,
1208881740,PDE,,,,,,,228297,,
1208937017,PDE,,,,,,,228419,,
1208945714,PDE,,,,,,,228454,,
1208982783,PDE,,,,,,,228583,,
1209045202,PDE,,,,,,,228751,,
1209045301,PDE,,,,,,,228752,,
1209049958,PDE,,,,,,,228765,,
1209091116,PDE,,,,,,,228840,,
1209129844,PDE,,,,,,,228935,,
1209193794,PDE,,,,,,,228987,,
1209272913,PDE,,,,,,,229008,,
1209358495,PDE,,,,,,,229024,,
1209372120,PDE,,,,,,,229073,,
1209400498,PDE,,,,,,,229194,,
1209455072,PDE,,,,,,,229308,,
1209463626,PDE,,,,,,,229382,,
1209472758,PDE,,,,,,,229433,,
1209473822,PDE,,,,,,,229441,,
1209474768,PDE,,,,,,,229453,,
1209527510,PDE,,,,,,,229584,,
1209542679,PDE,,,,,,,229624,,
1209633137,PDE,,,,,,,229791,,
1209651204,PDE,,,,,,,229868,,
1209653047,PDE,,,,,,,229871,,
1209936693,PDE,,,,,,,230146,,
1209960358,PDE,,,,,,,230172,,
1209983536,PDE,,,,,,,230248,,
1209985109,PDE,,,,,,,230255,,
1209985908,PDE,,,,,,,230258,,
1210030678,PDE,,,,,,,230332,,
1210066745,PDE,,,,,,,230417,,
1210075254,PDE,,,,,,,230447,,
1210076581,PDE,,,,,,,230453,,
1210084592,PDE,,,,,,,230479,,
1210152536,PDE,,,,,,,230911,,
1210172974,PDE,,,,,,,230990,,
1210173004,PDE,,,,,,,230992,,
1210175605,PDE,,,,,,,231001,,
1210211719,PDE,,,,,,,231054,,
1210327393,PDE,,,,,,,231331,,
1210588406,PDE,,,,,,,231597,,
1210663630,PDE,,,,,,,231799,,
1210668490,PDE,,,,,,,231830,,
1210706398,PDE,,,,,,,231977,,
1210739611,PDE,,,,,,,232041,,
1210866948,PDE,,,,,,,232418,,
1210909198,PDE,,,,,,,232463,,
1210917595,PDE,,,,,,,232480,,
1210926896,PDE,,,,,,,232505,,
1210934749,PDE,,,,,,,232539,,
1211074489,PDE,,,,,,,232687,,
1211114193,PDE,,,,,,,232706,,
1211168011,PDE,,,,,,,232742,,
1211201525,PDE,,,,,,,232845,,
1211285564,PDE,,,,,,,233028,,
1211285713,PDE,,,,,,,233029,,
1211295891,PDE,,,,,,,233082,,
1211298625,PDE,,,,,,,233096,,
1211356742,PDE,,,,,,,233223,,
1211362132,PDE,,,,,,,233258,,
1211385588,PDE,,,,,,,233355,,
1211416379,PDE,,,,,,,233388,,
1211416664,PDE,,,,,,,233389,,
1211454629,PDE,,,,,,,233496,,
1211455106,PDE,,,,,,,233501,,
1211462500,PDE,,,,,,,233538,,
1211464744,PDE,,,,,,,233562,,
1211476591,PDE,,,,,,,233597,,
1211511325,PDE,,,,,,,233628,,
1211529264,PDE,,,,,,,233670,,
1211539615,PDE,,,,,,,233715,,
1211758896,PDE,,,,,,,233896,,
1211854408,PDE,,,,,,,234088,,
1211878306,PDE,,,,,,,234167,,
1211880666,PDE,,,,,,,234178,,
1211959950,PDE,,,,,,,234360,,
1211963952,PDE,,,,,,,234376,,
1211969802,PDE,,,,,,,234414,,
1211971514,PDE,,,,,,,234422,,
1211975491,PDE,,,,,,,234441,,
1212064560,PDE,,,,,,,234693,,
1212128238,PDE,,,,,,,234828,,
1212341046,PDE,,,,,,,235034,,
1212478861,PDE,,,,,,,235334,,
1212487066,PDE,,,,,,,235375,,
1212492586,PDE,,,,,,,235406,,
1212493515,PDE,,,,,,,235412,,
1212493913,PDE,,,,,,,235416,,
1212610290,PDE,,,,,,,235739,,
1212659851,PDE,,,,,,,235861,,
1212750399,PDE,,,,,,,236088,,
1213112391,PDE,,,,,,,236519,,
1213181108,PDE,,,,,,,236676,,
1213282181,PDE,,,,,,,236968,,
1213324709,PDE,,,,,,,237025,,
1213358384,PDE,,,,,,,237127,,
1213359966,PDE,,,,,,,237133,,
1213591273,PDE,,,,,,,237254,,
1213609185,PDE,,,,,,,237297,,
1213616046,PDE,,,,,,,237314,,
1213668362,PDE,,,,,,,237435,,
1213693340,PDE,,,,,,,237476,,
1213794596,PDE,,,,,,,237681,,
1213850716,PDE,,,,,,,237764,,
1213927636,PDE,,,,,,,237890,,
1214292441,PDE,,,,,,,238235,,
1214405114,PDE,,,,,,,238487,,
1214449921,PDE,,,,,,,238536,,
1214450762,PDE,,,,,,,238539,,
1214786867,PDE,,,,,,,238934,,
1214813090,PDE,,,,,,,238993,,
1214975572,PDE,,,,,,,239216,,
1214988093,PDE,,,,,,,239252,,
1215012078,PDE,,,,,,,239366,,
1215013038,PDE,,,,,,,239367,,
1215074966,PDE,,,,,,,239453,,
1215082375,PDE,,,,,,,239486,,
1215398999,PDE,,,,,,,239766,,
1215404369,PDE,,,,,,,239777,,
1215447026,PDE,,,,,,,239897,,
1215452017,PDE,,,,,,,239902,,
1215507285,PDE,,,,,,,239996,,
1215507567,PDE,,,,,,,239998,,
1215507655,PDE,,,,,,,240000,,
1215512157,PDE,,,,,,,240018,,
1215520888,PDE,,,,,,,240053,,
1215681430,PDE,,,,,,,240350,,
1215681897,PDE,,,,,,,240351,,
1215695177,PDE,,,,,,,240376,,
1216025382,PDE,,,,,,,240685,,
1216053901,PDE,,,,,,,240737,,
1216131434,PDE,,,,,,,240986,,
1216187529,PDE,,,,,,,241074,,
1216197876,PDE,,,,,,,241099,,
1216224832,PDE,,,,,,,241162,,
1216274392,PDE,,,,,,,241230,,
1216607980,PDE,,,,,,,241503,,
1216608276,PDE,,,,,,,241505,,
1216850051,PDE,,,,,,,241912,,
1216897173,PDE,,,,,,,242002,,
1216932032,PDE,,,,,,,242038,,
1216978035,PDE,,,,,,,242088,,
1217072721,PDE,,,,,,,242151,,
1217232310,PDE,,,,,,,242238,,
1217298461,PDE,,,,,,,242341,,
1217383399,PDE,,,,,,,242516,,
1217426718,PDE,,,,,,,242627,,
1217851992,PDE,,,,,,,243086,,
1217853517,PDE,,,,,,,243087,,
1217935616,PDE,,,,,,,243200,,
1218097540,PDE,,,,,,,243416,,
1218101914,PDE,,,,,,,243437,,
1218102425,PDE,,,,,,,243440,,
1218131480,PDE,,,,,,,243521,,
1218371434,PDE,,,,,,,243689,,
1218450981,PDE,,,,,,,243782,,
1218642263,PDE,,,,,,,244089,,
1218795195,PDE,,,,,,,244317,,
1219144858,PDE,,,,,,,244580,,
1219398546,PDE,,,,,,,244973,,
1219413899,PDE,,,,,,,244996,,
1219849605,PDE,,,,,,,245447,,
1219884979,PDE,,,,,,,245490,,
1219918726,PDE,,,,,,,245554,,
1219923788,PDE,,,,,,,245565,,
1220005208,PDE,,,,,,,245721,,
1220012612,PDE,,,,,,,245732,,
1220355110,PDE,,,,,,,245994,,
1220355363,PDE,,,,,,,245995,,
1220357609,PDE,,,,,,,245999,,
1220358540,PDE,,,,,,,246001,,
1220519365,PDE,,,,,,,246226,,
1220519918,PDE,,,,,,,246229,,
1220520308,PDE,,,,,,,246231,,
1220521382,PDE,,,,,,,246238,,
1220522966,PDE,,,,,,,246241,,
1220548221,PDE,,,,,,,246303,,
1220584213,PDE,,,,,,,246339,,
1220859471,PDE,,,,,,,246580,,
1220971777,PDE,,,,,,,246788,,
1220990188,PDE,,,,,,,246804,,
1221009297,PDE,,,,,,,246823,,
1221015040,PDE,,,,,,,246834,,
1221031927,PDE,,,,,,,246859,,
1221051746,PDE,,,,,,,246910,,
1221115415,PDE,,,,,,,247006,,
1221121130,PDE,,,,,,,247020,,
1221402552,PDE,,,,,,,247236,,
1221555437,PDE,,,,,,,247507,,
1221642272,PDE,,,,,,,247663,,
1221659502,PDE,,,,,,,247719,,
1221679155,PDE,,,,,,,247766,,
1222075749,PDE,,,,,,,248152,,
1222080158,PDE,,,,,,,248170,,
1222096359,PDE,,,,,,,248196,,
1222096812,PDE,,,,,,,248197,,
1222097437,PDE,,,,,,,248200,,
1222098165,PDE,,,,,,,248202,,
1222098926,PDE,,,,,,,248204,,
1222100019,PDE,,,,,,,248207,,
1222100570,PDE,,,,,,,248211,,
1222103549,PDE,,,,,,,248216,,
1222109350,PDE,,,,,,,248220,,
1222109536,PDE,,,,,,,248221,,
1222109893,PDE,,,,,,,248223,,
1222110050,PDE,,,,,,,248224,,
1222111358,PDE,,,,,,,248226,,
1222112457,PDE,,,,,,,248227,,
1222117437,PDE,,,,,,,248232,,
1222142041,PDE,,,,,,,248248,,
1222149420,PDE,,,,,,,248256,,
1222157121,PDE,,,,,,,248272,,
1222158444,PDE,,,,,,,248276,,
1222161331,PDE,,,,,,,248288,,
1222177036,PDE,,,,,,,248334,,
1222177367,PDE,,,,,,,248335,,
1222197304,PDE,,,,,,,248362,,
1222208271,PDE,,,,,,,248373,,
1222234952,PDE,,,,,,,248417,,
1222247566,PDE,,,,,,,248453,,
1222248642,PDE,,,,,,,248455,,
1222256335,PDE,,,,,,,248474,,
1222260010,PDE,,,,,,,248484,,
1222271003,PDE,,,,,,,248505,,
1222288407,PDE,,,,,,,248519,,
1222310500,PDE,,,,,,,248541,,
1222334821,PDE,,,,,,,248603,,
1222463329,PDE,,,,,,,248816,,
1222464678,PDE,,,,,,,248818,,
1222528577,PDE,,,,,,,248852,,
1222596647,PDE,,,,,,,248870,,
1222715868,PDE,,,,,,,249065,,
1222718403,PDE,,,,,,,249066,,
1222721166,PDE,,,,,,,249070,,
1222773304,PDE,,,,,,,249149,,
1222780911,PDE,,,,,,,249179,,
1222781427,PDE,,,,,,,249187,,
1222784769,PDE,,,,,,,249211,,
1222804990,PDE,,,,,,,249253,,
1222805081,PDE,,,,,,,249254,,
1222809087,PDE,,,,,,,249255,,
1222814088,PDE,,,,,,,249263,,
1222843649,PDE,,,,,,,249304,,
1222843759,PDE,,,,,,,249306,,
1222861643,PDE,,,,,,,249357,,
1222933741,PDE,,,,,,,249485,,
1222958774,PDE,,,,,,,249545,,
1223041156,PDE,,,,,,,249642,,
1223156453,PDE,,,,,,,249693,,
1223213267,PDE,,,,,,,249707,,
1223295876,PDE,,,,,,,249849,,
1223298775,PDE,,,,,,,249858,,
1223299998,PDE,,,,,,,249862,,
1223407324,PDE,,,,,,,250038,,
1223412579,PDE,,,,,,,250042,,
1223461984,PDE,,,,,,,250121,,
1223500271,PDE,,,,,,,250219,,
1223552374,PDE,,,,,,,250322,,
1223560104,PDE,,,,,,,250333,,
1223560196,PDE,,,,,,,250334,,
1223561408,PDE,,,,,,,250340,,
1223562517,PDE,,,,,,,250342,,
1223628718,PDE,,,,,,,250446,,
1223854248,PDE,,,,,,,250599,,
1223904275,PDE,,,,,,,250684,,
1223992106,PDE,,,,,,,250843,,
1224164383,PDE,,,,,,,251131,,
1224189054,PDE,,,,,,,251170,,
1224191917,PDE,,,,,,,251176,,
1224448201,PDE,,,,,,,251338,,
1224448481,PDE,,,,,,,251339,,
1224495646,PDE,,,,,,,251412,,
1224509990,PDE,,,,,,,251464,,
1224621714,PDE,,,,,,,251652,,
1224640564,PDE,,,,,,,251665,,
1224647385,PDE,,,,,,,251676,,
1224651285,PDE,,,,,,,251688,,
1224660328,PDE,,,,,,,251703,,
1224689792,PDE,,,,,,,251784,,
1224752479,PDE,,,,,,,251852,,
1224811154,PDE,,,,,,,251970,,
1224835312,PDE,,,,,,,252003,,
1225079809,PDE,,,,,,,252144,,
1225114838,PDE,,,,,,,252250,,
1225173534,PDE,,,,,,,252329,,
1225187232,PDE,,,,,,,252374,,
1225191557,PDE,,,,,,,252405,,
1225207053,PDE,,,,,,,252494,,
1225293657,PDE,,,,,,,252673,,
1225294771,PDE,,,,,,,252676,,
1225550806,PDE,,,,,,,253076,,
1225704619,PDE,,,,,,,253212,,
1225707813,PDE,,,,,,,253237,,
1225707866,PDE,,,,,,,253238,,
1225753606,PDE,,,,,,,253635,,
1225785050,PDE,,,,,,,253692,,
1225785131,PDE,,,,,,,253694,,
1225879948,PDE,,,,,,,253950,,
1226047805,PDE,,,,,,,254599,,
1226058237,PDE,,,,,,,254623,,
1226058600,PDE,,,,,,,254625,,
1226072426,PDE,,,,,,,254657,,
1226295408,PDE,,,,,,,254724,,
1226320103,PDE,,,,,,,254776,,
1226320279,PDE,,,,,,,254778,,
1226326043,PDE,,,,,,,254791,,
1226343146,PDE,,,,,,,254820,,
1226393014,PDE,,,,,,,254894,,
1226436742,PDE,,,,,,,254970,,
1226437067,PDE,,,,,,,254971,,
1226437209,PDE,,,,,,,254972,,
1226437352,PDE,,,,,,,254973,,
1226440054,PDE,,,,,,,254975,,
1226460970,PDE,,,,,,,255002,,
1226466082,PDE,,,,,,,255011,,
1226588478,PDE,,,,,,,255277,,
1226634374,PDE,,,,,,,255326,,
1226743399,PDE,,,,,,,255439,,
1226823836,PDE,,,,,,,255460,,
1226984772,PDE,,,,,,,255624,,
1227004057,PDE,,,,,,,255671,,
1227102533,PDE,,,,,,,255862,,
1227515714,PDE,,,,,,,256282,,
1227521807,PDE,,,,,,,256298,,
1227541991,PDE,,,,,,,256343,,
1227606201,PDE,,,,,,,256451,,
1227628438,PDE,,,,,,,256508,,
1227673925,PDE,,,,,,,256590,,
1227674866,PDE,,,,,,,256592,,
1227675273,PDE,,,,,,,256593,,
1227760789,PDE,,,,,,,256752,,
1227837664,PDE,,,,,,,256858,,
1227838563,PDE,,,,,,,256859,,
1227840888,PDE,,,,,,,256860,,
1227868076,PDE,,,,,,,256910,,
1228027964,PDE,,,,,,,256986,,
1228151052,PDE,,,,,,,257143,,
1228195471,PDE,,,,,,,257175,,
1228223164,PDE,,,,,,,257246,,
1228272070,PDE,,,,,,,257331,,
1228291354,PDE,,,,,,,257371,,
1228294711,PDE,,,,,,,257378,,
1228326398,PDE,,,,,,,257446,,
1228338822,PDE,,,,,,,257460,,
1228348188,PDE,,,,,,,257469,,
1228681404,PDE,,,,,,,257852,,
1228772833,PDE,,,,,,,258013,,
1228820723,PDE,,,,,,,258129,,
1228835521,PDE,,,,,,,258183,,
1228906306,PDE,,,,,,,258308,,
1228908426,PDE,,,,,,,258319,,
1228909688,PDE,,,,,,,258326,,
1228909949,PDE,,,,,,,258327,,
1228914067,PDE,,,,,,,258339,,
1228916072,PDE,,,,,,,258344,,
1228924449,PDE,,,,,,,258368,,
1229084493,PDE,,,,,,,258681,,
1229362200,PDE,,,,,,,258881,,
1229419669,PDE,,,,,,,258953,,
1229505735,PDE,,,,,,,259116,,
1229595296,PDE,,,,,,,259270,,
1229597823,PDE,,,,,,,259278,,
1229610519,PDE,,,,,,,259309,,
1229664103,PDE,,,,,,,259355,,
1230046969,PDE,,,,,,,259608,,
1230766578,PDE,,,,,,,259847,,
1230846501,PDE,,,,,,,259854,,
1230953809,PDE,,,,,,,259882,,
1231163651,PDE,,,,,,,259990,,
1231225832,PDE,,,,,,,260043,,
1231251161,PDE,,,,,,,260094,,
1231308238,PDE,,,,,,,260241,,
1231387870,PDE,,,,,,,260363,,
1231393720,PDE,,,,,,,260376,,
1231403893,PDE,,,,,,,260395,,
1231405880,PDE,,,,,,,260396,,
1231491587,PDE,,,,,,,260549,,
1231756303,PDE,,,,,,,260742,,
1231761850,PDE,,,,,,,260753,,
1231770989,PDE,,,,,,,260780,,
1231780988,PDE,,,,,,,260790,,
1231808346,PDE,,,,,,,260809,,
1231835867,PDE,,,,,,,260850,,
1231864172,PDE,,,,,,,260938,,
1231869820,PDE,,,,,,,260953,,
1231945262,PDE,,,,,,,261091,,
1231996232,PDE,,,,,,,261180,,
1232134699,PDE,,,,,,,261404,,
1232290814,PDE,,,,,,,261432,,
1232312632,PDE,,,,,,,261444,,
1232336908,PDE,,,,,,,261474,,
1232368251,PDE,,,,,,,261550,,
1232453096,PDE,,,,,,,261678,,
1232537969,PDE,,,,,,,261871,,
1232543088,PDE,,,,,,,261878,,
1232543829,PDE,,,,,,,261880,,
1232547297,PDE,,,,,,,261886,,
1232593075,PDE,,,,,,,261971,,
1232712243,PDE,,,,,,,262211,,
1232883379,PDE,,,,,,,262317,,
1232896745,PDE,,,,,,,262323,,
1232915021,PDE,,,,,,,262329,,
1232942551,PDE,,,,,,,262345,,
1232947142,PDE,,,,,,,262353,,
1232969863,PDE,,,,,,,262405,,
1232993988,PDE,,,,,,,262461,,
1232995645,PDE,,,,,,,262465,,
1233003727,PDE,,,,,,,262498,,
1233044003,PDE,,,,,,,262545,,
1233048299,PDE,,,,,,,262564,,
1233056291,PDE,,,,,,,262609,,
1233060429,PDE,,,,,,,262622,,
1233064044,PDE,,,,,,,262643,,
1233066518,PDE,,,,,,,262658,,
1233069938,PDE,,,,,,,262665,,
1233070650,PDE,,,,,,,262668,,
1233070677,PDE,,,,,,,262669,,
1233071081,PDE,,,,,,,262671,,
1233072965,PDE,,,,,,,262683,,
1233108005,PDE,,,,,,,262713,,
1233129616,PDE,,,,,,,262751,,
1233203348,PDE,,,,,,,262885,,
1233218737,PDE,,,,,,,262902,,
1233218863,PDE,,,,,,,262903,,
1233221113,PDE,,,,,,,262910,,
1233224467,PDE,,,,,,,262918,,
1233245786,PDE,,,,,,,262976,,
1233245927,PDE,,,,,,,262977,,
1233284597,PDE,,,,,,,263005,,
1233285590,PDE,,,,,,,263007,,
1233286391,PDE,,,,,,,263008,,
1233286575,PDE,,,,,,,263009,,
1233305837,PDE,,,,,,,263047,,
1233332693,PDE,,,,,,,263108,,
1233353481,PDE,,,,,,,263123,,
1233569587,PDE,,,,,,,263250,,
1233570243,PDE,,,,,,,263254,,
1233576396,PDE,,,,,,,263266,,
1233577224,PDE,,,,,,,263270,,
1233585823,PDE,,,,,,,263294,,
1233587773,PDE,,,,,,,263299,,
1233643846,PDE,,,,,,,263450,,
1233655594,PDE,,,,,,,263480,,
1233660095,PDE,,,,,,,263492,,
1233660844,PDE,,,,,,,263496,,
1233670657,PDE,,,,,,,263532,,
1233676721,PDE,,,,,,,263552,,
1233744198,PDE,,,,,,,263662,,
1233762133,PDE,,,,,,,263701,,
1233785016,PDE,,,,,,,263735,,
1233786651,PDE,,,,,,,263737,,
1233814925,PDE,,,,,,,263774,,
1233827597,PDE,,,,,,,263798,,
1233830016,PDE,,,,,,,263807,,
1233875267,PDE,,,,,,,263901,,
1233909714,PDE,,,,,,,263952,,
1233917498,PDE,,,,,,,263973,,
1234022773,PDE,,,,,,,264054,,
1234023077,PDE,,,,,,,264055,,
1234024503,PDE,,,,,,,264056,,
1234025167,PDE,,,,,,,264057,,
1234026366,PDE,,,,,,,264058,,
1234045740,PDE,,,,,,,264067,,
1234046137,PDE,,,,,,,264069,,
1234047566,PDE,,,,,,,264073,,
1234049592,PDE,,,,,,,264075,,
1234082470,PDE,,,,,,,264085,,
1234107691,PDE,,,,,,,264103,,
1234109589,PDE,,,,,,,264106,,
1234111025,PDE,,,,,,,264108,,
1234122670,PDE,,,,,,,264118,,
1234128588,PDE,,,,,,,264119,,
1234130857,PDE,,,,,,,264122,,
1234131069,PDE,,,,,,,264123,,
1234148868,PDE,,,,,,,264139,,
1234166549,PDE,,,,,,,264176,,
1234186219,PDE,,,,,,,264238,,
1234186670,PDE,,,,,,,264240,,
1234208489,PDE,,,,,,,264288,,
1234255801,PDE,,,,,,,264346,,
1234255880,PDE,,,,,,,264348,,
1234255947,PDE,,,,,,,264350,,
1234260698,PDE,,,,,,,264372,,
1234263130,PDE,,,,,,,264383,,
1234263489,PDE,,,,,,,264386,,
1234265227,PDE,,,,,,,264394,,
1234273897,PDE,,,,,,,264413,,
1234301353,PDE,,,,,,,264462,,
1234325880,PDE,,,,,,,264496,,
1234429320,PDE,,,,,,,264696,,
1234444165,PDE,,,,,,,264758,,
1234538137,PDE,,,,,,,264901,,
1234538751,PDE,,,,,,,264903,,
1234539126,PDE,,,,,,,264904,,
1234542227,PDE,,,,,,,264905,,
1234542776,PDE,,,,,,,264908,,
1234795342,PDE,,,,,,,265058,,
1234803844,PDE,,,,,,,265067,,
1234804373,PDE,,,,,,,265068,,
1234838144,PDE,,,,,,,265094,,
1234886711,PDE,,,,,,,265221,,
1234943991,PDE,,,,,,,265293,,
1234945735,PDE,,,,,,,265296,,
1234949110,PDE,,,,,,,265311,,
1234959238,PDE,,,,,,,265354,,
1235032652,PDE,,,,,,,265467,,
1235065571,PDE,,,,,,,265572,,
1235121476,PDE,,,,,,,265651,,
1235170292,PDE,,,,,,,265730,,
1235170503,PDE,,,,,,,265731,,
1235227220,PDE,,,,,,,265742,,
1235227517,PDE,,,,,,,265743,,
1235363478,PDE,,,,,,,265808,,
1235383492,PDE,,,,,,,265836,,
1235385069,PDE,,,,,,,265840,,
1235388086,PDE,,,,,,,265854,,
1235400106,PDE,,,,,,,265877,,
1235423084,PDE,,,,,,,265907,,
1235423272,PDE,,,,,,,265908,,
1235431596,PDE,,,,,,,265913,,
1235446354,PDE,,,,,,,265930,,
1235446459,PDE,,,,,,,265931,,
1235446648,PDE,,,,,,,265932,,
1235447557,PDE,,,,,,,265935,,
1235454717,PDE,,,,,,,265943,,
1235465084,PDE,,,,,,,265961,,
1235488724,PDE,,,,,,,266029,,
1235511029,PDE,,,,,,,266066,,
1235529782,PDE,,,,,,,266083,,
1235532714,PDE,,,,,,,266088,,
1235547835,PDE,,,,,,,266126,,
1235553503,PDE,,,,,,,266139,,
1235554043,PDE,,,,,,,266143,,
1235560982,PDE,,,,,,,266167,,
1235561038,PDE,,,,,,,266168,,
1235561210,PDE,,,,,,,266169,,
1235562903,PDE,,,,,,,266173,,
1235565042,PDE,,,,,,,266183,,
1235567196,PDE,,,,,,,266192,,
1235578560,PDE,,,,,,,266225,,
1235581664,PDE,,,,,,,266234,,
1235610848,PDE,,,,,,,266259,,
1235640029,PDE,,,,,,,266321,,
1235642406,PDE,,,,,,,266327,,
1235649832,PDE,,,,,,,266351,,
1235706761,PDE,,,,,,,266449,,
1235707507,PDE,,,,,,,266452,,
1235713451,PDE,,,,,,,266468,,
1235713861,PDE,,,,,,,266469,,
1235734416,PDE,,,,,,,266523,,
1235742231,PDE,,,,,,,266546,,
1235742628,PDE,,,,,,,266548,,
1235980105,PDE,,,,,,,266674,,
1235984338,PDE,,,,,,,266686,,
1235989744,PDE,,,,,,,266711,,
1236001861,PDE,,,,,,,266737,,
1236005025,PDE,,,,,,,266745,,
1236010544,PDE,,,,,,,266756,,
1236052553,PDE,,,,,,,266823,,
1236055670,PDE,,,,,,,266829,,
1236066386,PDE,,,,,,,266845,,
1236071152,PDE,,,,,,,266864,,
1236076202,PDE,,,,,,,266880,,
1236083657,PDE,,,,,,,266904,,
1236114169,PDE,,,,,,,266964,,
1236122728,PDE,,,,,,,266972,,
1236158831,PDE,,,,,,,267036,,
1236175959,PDE,,,,,,,267095,,
1236180699,PDE,,,,,,,267114,,
1236181190,PDE,,,,,,,267116,,
1236181911,PDE,,,,,,,267122,,
1236186459,PDE,,,,,,,267127,,
1236244883,PDE,,,,,,,267206,,
1236246613,PDE,,,,,,,267216,,
1236264202,PDE,,,,,,,267264,,
1236266056,PDE,,,,,,,267268,,
1236266917,PDE,,,,,,,267271,,
1236331552,PDE,,,,,,,267382,,
1236334911,PDE,,,,,,,267395,,
1236354724,PDE,,,,,,,267449,,
1236356224,PDE,,,,,,,267452,,
1236359384,PDE,,,,,,,267463,,
1236360475,PDE,,,,,,,267465,,
1236486976,PDE,,,,,,,267530,,
1236487407,PDE,,,,,,,267531,,
1236500510,PDE,,,,,,,267537,,
1236502894,PDE,,,,,,,267540,,
1236539349,PDE,,,,,,,267562,,
1236546262,PDE,,,,,,,267566,,
1236578815,PDE,,,,,,,267612,,
1236595078,PDE,,,,,,,267656,,
1236595515,PDE,,,,,,,267659,,
1236596624,PDE,,,,,,,267662,,
1236600804,PDE,,,,,,,267681,,
1236675480,PDE,,,,,,,267848,,
1236680046,PDE,,,,,,,267878,,
1236684963,PDE,,,,,,,267905,,
1236688942,PDE,,,,,,,267927,,
1236689683,PDE,,,,,,,267930,,
1236690814,PDE,,,,,,,267933,,
1236691616,PDE,,,,,,,267939,,
1236692465,PDE,,,,,,,267945,,
1236698868,PDE,,,,,,,267976,,
1236706129,PDE,,,,,,,267989,,
1236711467,PDE,,,,,,,267996,,
1236759550,PDE,,,,,,,268106,,
1236765029,PDE,,,,,,,268123,,
1236767191,PDE,,,,,,,268132,,
1236774352,PDE,,,,,,,268159,,
1236776951,PDE,,,,,,,268177,,
1236779575,PDE,,,,,,,268193,,
1236779905,PDE,,,,,,,268197,,
1236782656,PDE,,,,,,,268208,,
1236782721,PDE,,,,,,,268210,,
1236783007,PDE,,,,,,,268212,,
1236845005,PDE,,,,,,,268340,,
1236852082,PDE,,,,,,,268363,,
1236859500,PDE,,,,,,,268387,,
1236873590,PDE,,,,,,,268439,,
1236938822,PDE,,,,,,,268549,,
1236954507,PDE,,,,,,,268595,,
1236964395,PDE,,,,,,,268616,,
1237138173,PDE,,,,,,,268692,,
1237144583,PDE,,,,,,,268696,,
1237156866,PDE,,,,,,,268708,,
1237157651,PDE,,,,,,,268709,,
1237162050,PDE,,,,,,,268711,,
1237172978,PDE,,,,,,,268718,,
1237183689,PDE,,,,,,,268751,,
1237184122,PDE,,,,,,,268753,,
1237194481,PDE,,,,,,,268790,,
1237210477,PDE,,,,,,,268849,,
1237276874,PDE,,,,,,,268966,,
1237283999,PDE,,,,,,,268993,,
1237284541,PDE,,,,,,,269001,,
1237284881,PDE,,,,,,,269007,,
1237286419,PDE,,,,,,,269015,,
1237292805,PDE,,,,,,,269036,,
1237295503,PDE,,,,,,,269041,,
1237311681,PDE,,,,,,,269107,,
1237316215,PDE,,,,,,,269110,,
1237316530,PDE,,,,,,,269111,,
1237360731,PDE,,,,,,,269177,,
1237367834,PDE,,,,,,,269191,,
1237371932,PDE,,,,,,,269219,,
1237374433,PDE,,,,,,,269234,,
1237455036,PDE,,,,,,,269370,,
1237455087,PDE,,,,,,,269371,,
1237455655,PDE,,,,,,,269381,,
1237455688,PDE,,,,,,,269382,,
1237468215,PDE,,,,,,,269431,,
1237559185,PDE,,,,,,,269568,,
1237725090,PDE,,,,,,,269615,,
1237796819,PDE,,,,,,,269685,,
1237908494,PDE,,,,,,,269888,,
1237960825,PDE,,,,,,,269957,,
1237961968,PDE,,,,,,,269962,,
1237978678,PDE,,,,,,,269991,,
1237994311,PDE,,,,,,,270029,,
1238009054,PDE,,,,,,,270048,,
1238129433,PDE,,,,,,,270238,,
1238451442,PDE,,,,,,,270549,,
1238451822,PDE,,,,,,,270551,,
1238452500,PDE,,,,,,,270553,,
1238453385,PDE,,,,,,,270555,,
1238492496,PDE,,,,,,,270626,,
1238513679,PDE,,,,,,,270674,,
1238574014,PDE,,,,,,,270793,,
1238596258,PDE,,,,,,,270875,,
1238600970,PDE,,,,,,,270891,,
1238660631,PDE,,,,,,,270968,,
1238662683,PDE,,,,,,,270976,,
1238687338,PDE,,,,,,,271063,,
1238948182,PDE,,,,,,,271256,,
1239020974,PDE,,,,,,,271362,,
1239203116,PDE,,,,,,,271702,,
1239331658,PDE,,,,,,,271872,,
1239610850,PDE,,,,,,,272019,,
1239613575,PDE,,,,,,,272021,,
1239625746,PDE,,,,,,,272061,,
1239658843,PDE,,,,,,,272107,,
1239696852,PDE,,,,,,,272152,,
1239700850,PDE,,,,,,,272164,,
1239743392,PDE,,,,,,,272245,,
1239781169,PDE,,,,,,,272309,,
1239782471,PDE,,,,,,,272311,,
1239785159,PDE,,,,,,,272322,,
