update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1196618682,"CLabel does not specify that ""&"" introduces mnemonic",,,211696,,,,,,,,
1196676922,Unhandled event loop exception No more handles swt-mozilla-gtk-3346,,,211775,,,,,,,,
1196746347,Tooltip always prompt up in the wrong place,,,211865,,,,,,,,
1196761597,ScrolledComposite control's setOrigin method not the same as moving scroll bar on Windows,,,211885,,,,,,,,
1196762118,Drop doesnt work inside ExpandItem,,,211887,,,,,,,,
1196818456,"When the text has unit and direction is right to left, CLabel can't display it correctly",,,211959,,,,,,,,
1196873636,Sun JVM 1.5.0_12-b04 crashes when attempting to create an,,,212085,,,,,,,,
1196873641,gc.drawXXX fails if matrix is rotated,,,212086,,,,,,,,
1197066999,Dialogs and Wizards not rendering content in Vista 64 bit,,,212318,,,,,,,,
1197182645,DateTime#toString() behaves differently across platforms.,,,212339,,,,,,,,
1197233452,"Mac OS X Context menu invocation is mouse down, not mouse up",,,212366,,,,,,,,
1197261855,[Text]GTK: Text does not Wrap,,,212384,,,,,,,,
1197296527,ModifyListener.modifyText is not called for Spinner on Linux,,,212452,,,,,,,,
1197318441,OS.SendMessage() hangs WebSphere Integration Developer,,,212486,,,,,,,,
1197367485,Java editor gets into exception during update,,,212586,,,,,,,,
1197368207,(win64) Many dialogs are missing components,,,212591,,,,,,,,
1197370931,Cannot delete text in Combo box,,,212610,,,,,,,,
1197377902,WM_MOUSEWHEEL isn't handeled correctry,,,212642,,,,,,,,
1197388281,"table.setToolTipText("""") does not disable native tooltips",,,212671,,,,,,,,
1197456594,JVM crashing (access violation) in COMCTL32.DLL on SWT call,,,212778,,,,,,,,
1197472830,Spinner.getSelection does not return correct value on Linux/Gtk,,,212813,,,,,,,,
1197477044,Calling Region.add with only 1 polygon point causes a segfault,,,212823,,,,,,,,
1197514415,"StyledText - getStyleRanges(int start, int length) returns wrong style range",,,212851,,,,,,,,
1197532207,"Image#getImageData() OutOfMemoryError Large Image swt-3,3-gtk-linux-x86",,,212870,,,,,,,,
1197557679,DateTime is not very accessible on Mac OS X,,,212932,,,,,,,,
1197604269,Mac OS X accessibility does not have the standard relations,,,212991,,,,,,,,
1197605999,No more Error Reporting when binding in SWT-project under MacOS Leopard.,,,212997,,,,,,,,
1197616106,eclipse crashes on mac os 10.5 (leopard) when using arrow-keys in open resource dialog,,,213009,,,,,,,,
1197620718,Rollover tooltip for owner-drawn Tree appears behind detached Shell,,,213017,,,,,,,,
1197632158,Text with SWT.MULTI on mac uses carriage return for newline,,,213046,,,,,,,,
1197638137,Mouse cursor disappears when Combo.setListVisible(true) is called,,,213050,,,,,,,,
1197645806,OSX SWT - Crash on running org.eclipse.draw2d.examples.connections.ConnectionAndAnchorExample from org.eclipse.draw2d.examples,,,213066,,,,,,,,
1197717384,Ownerdrawn Button redrawn with system look when ALT key is pressed,,,213093,,,,,,,,
1197884885,DropTargetEvent does not mention DND.DROP_DEFAULT,,,213185,,,,,,,,
1197888825,Eclipse constantly crashes,,,213196,,,,,,,,
1197890275,[Leopard] errors logged to console by CGPathGetCurrentPoint,,,213200,,,,,,,,
1197917684,Combo box in CVS commit wizard leaves garbage behind on resize,,,213247,,,,,,,,
1197945773,Table column header images disappearing when showing sort indicator,,,213278,,,,,,,,
1197960224,100% cpu usage on opening files with long lines.,,,213305,,,,,,,,
1198034074,Slow response for SWT Virtual Table Selection,,,213426,,,,,,,,
1198062241,Increasing height of table rows via MeasureItem listener affects row height but not line height (OS X),,,213489,,,,,,,,
1198123091,Lib swt-xulrunner can not be built by link to xulrunner 1.9beta2,,,213567,,,,,,,,
1198158215,CCombo getSelectionIndex always returns -1,,,213628,,,,,,,,
1198735878,popup menu has bunch of empty items if it contains many items,,,213923,,,,,,,,
1198757262,The Method getBorderWidth () from Control returns 0 every time,,,213937,,,,,,,,
1198984201,Open Resource (or Open Type) crashes on Mac OS X Leopard,,,214021,,,,,,,,
1199039860,setTextLimit for SWT Spinner widget,,,214030,,,,,,,,
1199080922,Excel + org.eclipse.ui.PartInitException: Invalid Input,,,214037,,,,,,,,
1199284796,"WinXP 64bit, Scrollbars disappear when minimized",,,214150,,,,,,,,
1199288328,Issues with transparent images when advanced graphics is on,,,214160,,,,,,,,
1199432598,Package explorer shows entries as bold before thier first update,,,214347,,,,,,,,
1199452500,Tree hover help leaving cheese,,,214381,,,,,,,,
1199557535,Crash on Add Import,,,214432,,,,,,,,
1199701823,Incorrect KeyEvents returned using SWT_AWT.,,,214503,,,,,,,,
1199726577,"Combo#add(String,int) does update selection-index",,,214557,,,,,,,,
1199767741,Link Widget: hyperlink parsing mangles certain input strings,,,214599,,,,,,,,
1199768515,SWT-components on different computers with different behaviour,,,214601,,,,,,,,
1199808520,[Browser] download crashes wih xulrunner 1.9,,,214682,,,,,,,,
1199869214,"ControlExample's ""Select Listeners"" has sizing problems",,,214754,,,,,,,,
1199900715,Mozilla Browser broken on Linux GTK,,,214834,,,,,,,,
1199909446,index out of bounds while DND,,,214841,,,,,,,,
1199922354,Menu bar changes when open a dialog in eclipse,,,214853,,,,,,,,
1199972764,[browser] xulrunner 1.9-based Browser has no initial background,,,214944,,,,,,,,
1200071320,Difference between Tree with/without FULL_SELECTION and dotted Lines,,,215095,,,,,,,,
1200222341,Inconsistent Spinner behaviour across platforms,,,215148,,,,,,,,
1200281619,Shell with ON_TOP style stay behind of Shell with APPLICATION_MODAL style.,,,215183,,,,,,,,
1200291585,read-only Combo.setText() does not fire Modify event on GTK,,,215204,,,,,,,,
1200312380,Wrong drawing behaviour using SWT and Cairo drawing a text and then an oval,,,215243,,,,,,,,
1200319026,"frequent ""invalid thread access""",,,215252,,,,,,,,
1200381277,SWT Browser widget bug on IE7,,,215336,,,,,,,,
1200384347,Probable Bug in SWT PrinterData.otherData using Linux-gtk,,,215341,,,,,,,,
1200397940,Program.getExtensions() return an empty array on Linux/GTK,,,215377,,,,,,,,
1200403359,Quick-outline has unnecessary window decration.,,,215385,,,,,,,,
1200432707,"Label: SWT.LEFT, SWT.CENTER, SWT.RIGHT not implemented",,,215431,,,,,,,,
1200461338,OPENING A NEW SHELL ON THE TOP OF A FIRST ONE IS NOT VISIBLE,,,215467,,,,,,,,
1200466115,Tree hidden after TreeEditor#setEditor,,,215472,,,,,,,,
1200474273,The SWT.MouseListener associated to a SWT component notifies events that occurs out of bounds,,,215490,,,,,,,,
1200474880,Home/End keys changes combo selection instead of moving the text cursor,,,215494,,,,,,,,
1200511669,Breaking change in Eclipse 3.4M4 - Images loaded as type SWT.ICON cannot be rendered by GC.drawImage(),,,215592,,,,,,,,
1200641947,IllegalThreadAccess using I20080115-1740,,,215791,,,,,,,,
1200642532,Text color not displayed on Linux GTK,,,215792,,,,,,,,
1200655381,Linux/GTK: Fixed X.org bug seems to make Eclipse and other SWT apps crash at start,,,215835,,,,,,,,
1200662922,Use Tab to traverse on dialog sometimes doesn't work on Linux (works fine on windows),,,215846,,,,,,,,
1200679921,Table/TreeEditor broken on OS-X since at least I20071218,,,215875,,,,,,,,
1200686383,SWT crashes on start,,,215879,,,,,,,,
1200710611,download links on swt main page broken,,,215881,,,,,,,,
1200776838,package explorer does not highlight selection with colored lables enabled,,,215902,,,,,,,,
1200904133,Transform.rotate does not work when angle is 90 and GC.setLineWidth(0),,,215988,,,,,,,,
1200907171,org.eclipse.opengl.macosx does not work on Intel macs,,,215994,,,,,,,,
1200927355,Launching SWT Apps fails with preview of Java 6 on Mac,,,216051,,,,,,,,
1200937127,"CTRL-Click shows menu on mouse up, instead of mouse down.",,,216062,,,,,,,,
1200950362,Exception in TableItem while navigating in open type dialog,,,216070,,,,,,,,
1200974095,"setFocus to a control and then call getFocusControl, which never succeeds.",,,216103,,,,,,,,
1200990252,[Linux] DateTime does not render correctly values < 10.,,,216137,,,,,,,,
1201006465,Print crashes Eclipse 3.3.1 on Mac OS 10.5,,,216173,,,,,,,,
1201079906,Compiler warnings in N20080123-0010 in swt tests,,,216287,,,,,,,,
1201099768,Display.readAndDispatch() always returns true,,,216340,,,,,,,,
1201102122,NullPointerException in Display.asyncExec,,,216346,,,,,,,,
1201160799,SWT_AWT: sun.awt.EmbeddedFrame is activated incorrectly,,,216431,,,,,,,,
1201176350,Different table behaviour after SWT.MeasureItem/SWT.PaintItem event under Windows XP and Vista,,,216482,,,,,,,,
1201184721,Pure virtual function call,,,216500,,,,,,,,
1201187022,MouseEnter always preceded by MouseMove,,,216503,,,,,,,,
1201207481,Cannot Traverse With Enter Button on Linux,,,216535,,,,,,,,
1201260585,NPE in image,,,216614,,,,,,,,
1201423652,New color: COLOR_LIST_SELECTION_UNFOCUSED,,,216700,,,,,,,,
1201489303,Accessibility: Can not use keyboard to get to disabled list field,,,216724,,,,,,,,
1201514968,Custom Draw Table causes JVM Crash,,,216784,,,,,,,,
1201526409,[Browser] shutting down XPCOM glue can lead to crash with sun 1.6 jre,,,216805,,,,,,,,
1201536895,Additional styles for SWT.ARROW  are not shown correct on Button,,,216833,,,,,,,,
1201590765,StyledText: Cannot overtype contents if text limit reached,,,216900,,,,,,,,
1201598985,Incompatibilities with MacOSX CMI (Context Menu Interface),,,216919,,,,,,,,
1201617315,Label has extra padding,,,216976,,,,,,,,
1201648471,error: Could not initialize the application's security component.,,,217038,,,,,,,,
1201689572,GridData has a maximum height? 32768,,,217113,,,,,,,,
1201696592,SWT shell.moveBelow(shell); not working on Linux,,,217137,,,,,,,,
1201703527,Shell.checkOpen incorrectly named,,,217154,,,,,,,,
1201705580,List.getItemHeight can return 0,,,217161,,,,,,,,
1201709999,Table and Tree return incorrect default background  and foreground color,,,217179,,,,,,,,
1201710143,"TreeItem getBackground, getForeground, getFont not implemented",,,217180,,,,,,,,
1201755747,"PNG cannot be loaded anymore, worked with releases before",,,217242,,,,,,,,
1201776049,Ability to associate text to icons for JAWS,,,217290,,,,,,,,
1201786297,Fix Iconify/DeIconify events on Shell,,,217319,,,,,,,,
1201791755,Linux mirroring problems,,,217336,,,,,,,,
1201807918,VoiceOver does not work on Leopard (10.5.1),,,217374,,,,,,,,
1201813996,Event fields javadoc needs update due to ImeComposition event,,,217378,,,,,,,,
1201847892,Keyboard navigation in context menu on editor moves cursor on OSX,,,217427,,,,,,,,
1201850911,Certain SWT controls do not display under linux,,,217430,,,,,,,,
1201855918,TextLayout#getBounds() should return minimal bounds also if width was set,,,217446,,,,,,,,
1201863596,BIDI: Custom Draw Tree does not render properly in 2.8,,,217470,,,,,,,,
1201982240,Main Code Window doesn't horizontally scroll with horizontal scroll wheel on mouse,,,217564,,,,,,,,
1202035076,invoke shortcut to make a popup in an editor and then typing (to select item in popup) - has dual results/focus (editor AND popup),,,217613,,,,,,,,
1202136843,Table test failures.,,,217746,,,,,,,,
1202138482,Combo test failures,,,217758,,,,,,,,
1202142030,setting Device.DEBUG before creating Display fails silently,,,217764,,,,,,,,
1202184551,Frequent crashing under Ubuntu 7.1,,,217803,,,,,,,,
1202197630,DateTime different size than other widgets,,,217831,,,,,,,,
1202202761,NPE in GC when creating problems View,,,217842,,,,,,,,
1202206638,[Leopard] Errors logged during GC tests,,,217854,,,,,,,,
1202209604,Tree/Table tooltip not displayed correctly on Win2000,,,217865,,,,,,,,
1202221419,Text is not justified to the right in mirrored mode,,,217909,,,,,,,,
1202222327,"Eclipse crashes when accessing ""Manage Configuration""",,,217914,,,,,,,,
1202222342,[64] FileDialog consistently crashes,,,217915,,,,,,,,
1202231665,[DND] Tree Drag-n-Drop does not display custom draw image,,,217943,,,,,,,,
1202312479,Hover help in editor re-appears after restoring from minimze,,,218088,,,,,,,,
1202380054,switching tabs forces the tabitem control to visible(true),,,218198,,,,,,,,
1202380205,Tooltip mouseover causes crash,,,218200,,,,,,,,
1202381675,Text failing jUnit tests,,,218212,,,,,,,,
1202382757,shells created too large with multple monitors,,,218215,,,,,,,,
1202389313,Display keeps lock on runnable for timerExcec when disposed,,,218234,,,,,,,,
1202396130,Background color change in text editor when highlighting,,,218250,,,,,,,,
1202478812,Read only combo boxes are not accessible using only keyboard,,,218367,,,,,,,,
1202700517,[Jface] ProgressmonitorDialog not closing and crashing,,,218470,,,,,,,,
1202717299,TableColumn should send Move and Resize events while user is resizing column,,,218499,,,,,,,,
1202717790,event loop exception starting mozilla,,,218502,,,,,,,,
1202723232,Control.print() does not work with gtk 2.4.x and greater,,,218514,,,,,,,,
1202736747,Tree selectAll doesn't,,,218547,,,,,,,,
1202743668,NPE when dispose before shell is opened,,,218562,,,,,,,,
1202822857,Preferences Dialog crashing,,,218681,,,,,,,,
1202823577,2nd GC erases the first.,,,218682,,,,,,,,
1202831169,Tree getHeaderHeight not implemented,,,218700,,,,,,,,
1202831534,Tree getSelectionCount not implemented,,,218702,,,,,,,,
1202894650,snippet292 does not work on win2000,,,218799,,,,,,,,
1202901082,Open Type crashes eclipse,,,218820,,,,,,,,
1203078500,printer.getDPI() returns 72x72,,,219133,,,,,,,,
1203086006,JVM: AttachCurrentThread crashing as of 1.5,,,219165,,,,,,,,
1203310658,GTK clipboard problems,,,219302,,,,,,,,
1203312848,StyledText.getTextBounds does not work when using SWT.WRAP,,,219306,,,,,,,,
1203314193,GlyphMetrics behaves differently on carbon,,,219307,,,,,,,,
1203324504,"After calling clearAll on Virtual table, SWT.SetData handler is not called anymore.",,,219323,,,,,,,,
1203328041,Shell with custom region and SWT.NO_TRIM still has border,,,219326,,,,,,,,
1203350264,Cannot create new instance of XPathFactory,,,219349,,,,,,,,
1203410133,Javadocs of get/setAlpha(..) should specify range of value,,,219437,,,,,,,,
1203489461,SWT.KeyDown event.keyCode reports wrong key number for Marathi & Bengali,,,219582,,,,,,,,
1203498402,StyledText: Unexpected loss of mouse cursor,,,219601,,,,,,,,
1203504600,Tree get/set column order not implemented,,,219621,,,,,,,,
1203510211,Triple vertical scrollbar inside compare editor,,,219641,,,,,,,,
1203525771,Eclipse crashes when Browser closed with command-W,,,219693,,,,,,,,
1203534094,GC.copyArea() does not work for capturing full desktop image if secondary monitor is at left or above the primary monitor,,,219716,,,,,,,,
1203568665,The second shell can not be active after closing the first shell,,,219758,,,,,,,,
1203591890,Wheel scrolling not working on Vista in PDT IDE,,,219821,,,,,,,,
1203599179,SWT.UP/DOWN do not spec that it can be used with org.eclipse.swt.widgets.Table.setSortDirection(int),,,219843,,,,,,,,
1203690839,[Accessibility] View names are not read,,,220026,,,,,,,,
1203703499,SWT Browser Redraw problem in a Tabbed Property View on OS X,,,220056,,,,,,,,
1203705162,DND exception when dragging file within a Common Navigator in 3.4M5,,,220057,,,,,,,,
1203915408,Characters are mixed up in a single line when displaying in a text widget (or text editor).,,,220165,,,,,,,,
1203917788,Table Scrollbars return wrong values for minimum  maximum,,,220173,,,,,,,,
1203937269,Problem with painting of column header in WinXP classic theme,,,220231,,,,,,,,
1203942173,"Whenever the internal browser component is loaded, eclipse crashes",,,220246,,,,,,,,
1203999429,SIOOBE in StyledText.getCaretDirection(),,,220350,,,,,,,,
1204012253,Cannot use mouse to select or insert a variable on Linux,,,220367,,,,,,,,
1204023331,implement Table and Tree checkboxes,,,220398,,,,,,,,
1204038516,TableItem/Treeitem getBounds not implemented,,,220462,,,,,,,,
1204105295,All the JUnits with ui are failing on Linux for N20080227-0010,,,220583,,,,,,,,
1204123444,CoreDump in style_1get_1bg,,,220660,,,,,,,,
1204182650,Application crashes when using SWT_AWT bridge and file dialog on Leopard,,,220738,,,,,,,,
1204279978,[DateTime] Setting a date doesn't work depending on the current vaule of DateTime,,,220960,,,,,,,,
1204284182,ClassCastException in Safari,,,220974,,,,,,,,
1204284564,New Java Project Wizard doesn't work,,,220975,,,,,,,,
1204295128,Path.addString uses incorrect Transform,,,220997,,,,,,,,
1204405951,Browser doesn't send key events for arrow keys on Windows platform,,,221048,,,,,,,,
1204407226,TabItem has too large left margin on Windows,,,221049,,,,,,,,
1204411109,EXCEPTION_ACCESS_VIOLATION,,,221050,,,,,,,,
1204448966,org.eclipse.swt.widgets.TableColumn.setWidth() ignores negative values,,,221062,,,,,,,,
1204477084,Package Explorer/Navigator view scrolls left when moving up/down,,,221076,,,,,,,,
1204500277,Dragging treeitem will throw exception after deleting a treeitem,,,221092,,,,,,,,
1204538981,Graphics Example GraphicAntialiasTab doesn't work,,,221166,,,,,,,,
1204559940,"""x"" to close editor tab does not appear when one tab has been closed and mouse is now over the next.",,,221233,,,,,,,,
1204566442,getFocusControl unreliable for embedded AWT composites,,,221241,,,,,,,,
1204592033,Running operation that continuously refreshes/updates SWT Browser it  does not stay minimized,,,221268,,,,,,,,
1204604788,Disappearing radio buttons in form editors,,,221285,,,,,,,,
1204607872,Button.setFocus() with no effect on MAC OS 10.5.2,,,221292,,,,,,,,
1204613065,[browser] Eclipse crashes everytime the internal browser component is activated,,,221302,,,,,,,,
1204630629,Disappearing Text with Tabs & Quotes,,,221363,,,,,,,,
1204715360,SWT.RESIZE carbon and win32 incompatibility,,,221548,,,,,,,,
1204719034,Cut/Paste does not fire modifyText events in Combo,,,221559,,,,,,,,
1204784767,Editor has focus when moving in menus,,,221650,,,,,,,,
1204793899,NPE using N20080306 once closing the Welcome page,,,221665,,,,,,,,
1204794299,DateTime returns wrong values under Windows,,,221669,,,,,,,,
1204799146,Label always wraps,,,221683,,,,,,,,
1204812145,Javadoc missing for setAlpha,,,221729,,,,,,,,
1204867857,API Error/Warning pref page: Slow refresh when scolling,,,221821,,,,,,,,
1204872845,unusably slow UI over fast local network,,,221839,,,,,,,,
1204887287,Drag drop of projects in package explorer when using top level worksets sometimes throws exception,,,221884,,,,,,,,
1204894841,NPE while calculating font metrics,,,221897,,,,,,,,
1204899114,make_common.mak missing from Eclipse SWT PI/gtk/library,,,221907,,,,,,,,
1204904853,Perspective Switcher context menu appears in bad location,,,221924,,,,,,,,
1204909176,[Accessibility] ProgressBar does not read progress,,,221935,,,,,,,,
1204909991,Cannot paint on label with text.,,,221936,,,,,,,,
1204910627,new GC(Control) doesn't work,,,221938,,,,,,,,
1204962456,Huge Cursor in huge Text control,,,221957,,,,,,,,
1205059107,TableColumn image causes corruption in high contrast,,,221982,,,,,,,,
1205127733,Browser widget sends key events with wrong character/keyCode,,,222024,,,,,,,,
1205164765,DND - how to detect which tab item is involved in a DropTargetEvent,,,222120,,,,,,,,
1205242003,Unhandled event loop exception,,,222286,,,,,,,,
1205249414,ToolItem should call ToolBar.destroyItem,,,222305,,,,,,,,
1205270015,A modeless dialog with a parent modal dialg isn't receiving any events and can't be used  in linux,,,222343,,,,,,,,
1205300849,AIOOBE in GIFFileFormat,,,222381,,,,,,,,
1205301719,"Mac OS Leopard: Font ""Symbol"" not displaying correctly",,,222383,,,,,,,,
1205403886,BIDI3.4:HCG Context menu is not mirrored,,,222594,,,,,,,,
1205408373,StyledText show sometimes error when we open a editor based in StyledText,,,222607,,,,,,,,
1205418723,file browse does not work in linux super user mode,,,222646,,,,,,,,
1205438564,Can not DnD a file into a empty folder within a project if the folder ever is expanded,,,222692,,,,,,,,
1205469068,Fast key mnemonic for search menu sometimes broken on startup,,,222717,,,,,,,,
1205499852,Cannot pack Tree columns horizontally,,,222781,,,,,,,,
1205499986,[Tree] Disabling SWT.FULL_SELECTION doesn't work,,,222782,,,,,,,,
1205502037,Spinner accepts non-numeric input in Cocoa,,,222791,,,,,,,,
1205502611,[Spinner] Cannot increase number of digits,,,222795,,,,,,,,
1205503127,[Shell] SWT.MAX does not work,,,222798,,,,,,,,
1205625943,Fixes for running SWT tests on p2 builds,,,222872,,,,,,,,
1205651653,Selected text is still blue when focus is out,,,222880,,,,,,,,
1205672288,Tree#getColumnCount() can be slow because of Win32 API calls,,,222896,,,,,,,,
1205759630,TextLayout uses wrong default foreground on Gtk 2.4.13,,,222989,,,,,,,,
1205771884,Combo height on Linux is too small,,,223015,,,,,,,,
1205832193,javadoc warning in N200803172000,,,223082,,,,,,,,
1205846589,[DND] DragSourceEvent.detail is not set on drag start,,,223110,,,,,,,,
1205901971,Memory leaks and number of handles growth,,,223170,,,,,,,,
1205904524,BIDI3.4:HCG Hebrew data in Java editor is treated different from Win OS,,,223179,,,,,,,,
1205926565,Several LineBackgroundListeners on a StyledText,,,223219,,,,,,,,
1205954071,Ubuntu Xulrunner package make eclipse crash on startup,,,223280,,,,,,,,
1205969874,Coredump running Demo-App from EclipseCon,,,223298,,,,,,,,
1205993646,BIDI3.4:Platform Wrong text layout in the External Tools screen,,,223336,,,,,,,,
1206022967,flat and border button in swt do not work,,,223390,,,,,,,,
1206023667,unable to change button sizes,,,223391,,,,,,,,
1206024627,Set/Get API of DateTime widget crashes the control example,,,223397,,,,,,,,
1206025222,Unable to disable the ExpandBar,,,223401,,,,,,,,
1206026037,Vertical scrollbar disappears and is not usable in ExpandBar,,,223402,,,,,,,,
1206026517,Vertical Progress Bar Does not appear correctly,,,223404,,,,,,,,
1206027549,"""Visible"" checkbox does not work properly in Sash widget",,,223411,,,,,,,,
1206029847,SWT.border Date time,,,223426,,,,,,,,
1206045021,Provide standard NSString-to-string conversion etc.,,,223449,,,,,,,,
1206078397,Combo within Toolbar no longer renders correctly,,,223480,,,,,,,,
1206102110,[CCombo] dropdown does not move when window is dragged,,,223512,,,,,,,,
1206103610,StyledText crashes on double-click of whitespace,,,223513,,,,,,,,
1206104450,[Spinner] SWT.READ_ONLY doesn't work,,,223514,,,,,,,,
1206224076,GTK FileDialog doesn't apply filterPath if fileName is set and the file doesn't exist,,,223572,,,,,,,,
1206288836,Browser.print(GC) should not use ancestor clip,,,223590,,,,,,,,
1206289115,Button.print(GC) does not work on Windows.,,,223591,,,,,,,,
1206289373,Control.print(GC) does not work on Linux.,,,223592,,,,,,,,
1206343417,[SWT][Mac] MouseWheel event does not contain information on the axis being scrolled,,,223637,,,,,,,,
1206345660,KeyEvent unstoppable,,,223639,,,,,,,,
1206364691,FileDialog.setOverwrite(boolean) does nothing on Cocoa,,,223703,,,,,,,,
1206387331,Disabling table's resizable columns has no effect,,,223753,,,,,,,,
1206434840,ControlExample: Select Listeners dialog opens behind menu bar,,,223823,,,,,,,,
1206443358,click on end of line place cursor wrong offset,,,223881,,,,,,,,
1206447499,Plug-Ins Launch Tab no longer contains a checkable tree,,,223909,,,,,,,,
1206450413,Table/Tree scrollbars bad after setVisible(),,,223926,,,,,,,,
1206451397,TextLayout uses wrong system font,,,223932,,,,,,,,
1206452425,NPE on Font#dispose,,,223941,,,,,,,,
1206454203,High contrast: No 'mouse over'-box for last toolbar item,,,223953,,,,,,,,
1206458212,Table/Tree does not redraw checkboxes when enabled,,,223970,,,,,,,,
1206470061,JVM crash on GTK cairo when calculating textExtents with SWT.DRAW_TRANSPARENT,,,224007,,,,,,,,
1206510501,Table with SWT.FULL_SELECTION does not draw all the line,,,224071,,,,,,,,
1206515607,BIDI3.4:HCG Bidi strings should have RTL direction,,,224081,,,,,,,,
1206520818,GC.textExtent causes a crash on Linux/GTK,,,224088,,,,,,,,
1206526373,BIDI3.4:HCG Print dialog is not mirrored completely,,,224121,,,,,,,,
1206526649,Opening a modal dialog while an ON_TOP shell is active should activate the dialog,,,224122,,,,,,,,
1206527681,Mac OS X Tree poor performance,,,224124,,,,,,,,
1206531034,[Table] addSelectionListener does not work properly if another mouse listener is added,,,224137,,,,,,,,
1206546142,URLTransfer sometimes can't DND with Firefox browser,,,224198,,,,,,,,
1206591245,Cannot strart eclipse,,,224321,,,,,,,,
1206595867,"Eclipse crashes after opening ""Choose File"" dialog",,,224329,,,,,,,,
1206609190,DBCS3.4: Cannot handle file names with surrogate pairs,,,224371,,,,,,,,
1206611650,"[Browser] need to know when a URL is invalid, rather than the current inconsistent behavior (Mozilla vs IE)",,,224385,,,,,,,,
1206630868,[Browser-IE] VM crash when disposing the browser during a location changing event,,,224459,,,,,,,,
1206631119,[Browser-Mozilla] Save-as window shown when disposing the browser during a location changing event,,,224462,,,,,,,,
1206675981,Eclipse crashed on OS X Leopard.,,,224544,,,,,,,,
1206678778,MIN/MAX buttons can not be visible in sub dialogs in ubuntu 7.10 gnome desktop.,,,224548,,,,,,,,
1206679113,GB180303.4: Some 4-bytes GB18030 characters can't be displayed in Package Explore view.,,,224550,,,,,,,,
1206699211,Scrolled form does not resize child controls when the form is resized,,,224642,,,,,,,,
1206707528,SWTException on Mac 10.5,,,224687,,,,,,,,
1206928180,SelectionListener for Combo works incorrectly.,,,224837,,,,,,,,
1206932811,"BIDI3.4:HCG Wrong text direction in the ""Browse for folder dialog""",,,224848,,,,,,,,
1206942074,Bidi3.4: Eclipse Crashes when trying to open HTML file that resides in Arabic named project,,,224870,,,,,,,,
1206952792,Variable value required,,,224910,,,,,,,,
1207001568,Virtual table create all items if setItemCount before create first column,,,225038,,,,,,,,
1207035865,Control.print(GC) does not respect the GC tranform,,,225091,,,,,,,,
1207046162,GTK MenuItem Accelerator Consuming Characters (SWT.COMMAND),,,225151,,,,,,,,
1207100641,Opening a fast view crashes Eclipse,,,225263,,,,,,,,
1207100659,Help menu opens up in the wrong place,,,225264,,,,,,,,
1207100683,Cannot invoke a contextual menu from a perspective button.,,,225265,,,,,,,,
1207100688,Cocoa port has no org.eclipse.swt.internal.carbon.smallFonts equivalent,,,225266,,,,,,,,
1207122732,Owner draw: gc in paint doesn't have foreground color set,,,225329,,,,,,,,
1207126486,Owner draw: measure doesn't allow to change width,,,225351,,,,,,,,
1207131875,Bidi3.4: Unicode Markers don't have any effect in Console View,,,225373,,,,,,,,
1207141414,[SWT_AWT] Removing the AWT Canvas generates a Gtk-CRITICAL message,,,225401,,,,,,,,
1207142313,Clicking on areas to left or right of cell editors in tree does not raise a FocusIn event for tree on vista,,,225404,,,,,,,,
1207151421,"MenuDetect events sent with (0, 0) coordinates",,,225440,,,,,,,,
1207217530,org.eclipse.swt.events.LineStyleEvent doesn't keep the style when multiple listener are listening,,,225593,,,,,,,,
1207240352,ToolTip forTrayItem causes crash on Carbon,,,225663,,,,,,,,
1207248928,Random crashes attributable to Safari,,,225677,,,,,,,,
1207319871,"table.setToolTipText("""") does not disable native tooltips",,,225840,,,,,,,,
1207487155,Eclipse randomly crashes jvm on Vista 64.,,,225909,,,,,,,,
1207525032,Group of Buttons returning zero size.,,,225932,,,,,,,,
1207525136,First Table Column Justification Ignored,,,225933,,,,,,,,
1207541513,TOGGLE Buttons inherit background with SWT.INHERIT_DEFAULT,,,225946,,,,,,,,
1207558047,Cant attach Menu to a Link widget,,,225973,,,,,,,,
1207558291,SWT Table: PaintItem events not sent for items with empty text on Mac OS X,,,225975,,,,,,,,
1207565740,TextLayout font seems not the be the system font,,,225997,,,,,,,,
1207568735,BIDI3.4: search results appear shaped improperly,,,226007,,,,,,,,
1207570256,BIDI3.4: Last two characters in BIDI text are not shaped correctly,,,226016,,,,,,,,
1207571175,Compiler warnings in N20080406-0200,,,226022,,,,,,,,
1207620779,Clarify/improve TextLayout.setText(String),,,226090,,,,,,,,
1207703240,Carbon Text widgets cannot be properly center-aligned when style is SWT.SEARCH,,,226229,,,,,,,,
1207739904,FileDialog doesnt allow to enter filename,,,226320,,,,,,,,
1207746167,Platform has wrong licence header,,,226347,,,,,,,,
1207749390,[patch] Build against xulrunner,,,226356,,,,,,,,
1207751408,BIDI3.4:HCG TreeColumn has wrong BIDI alignment with style SWT.NONE,,,226363,,,,,,,,
1207756287,NSPasteboard.setText causes crash,,,226377,,,,,,,,
1207800661,Successfully to setFocus to a control while getFocusControl return null,,,226469,,,,,,,,
1207815457,Hang in OS._pango_layout_get_size with empty string,,,226518,,,,,,,,
1207885663,DBCS3.4: Unicode Ideogrpahic characters for Vista Japanese are not displayed in text editor,,,226653,,,,,,,,
1207906695,Column alignment in tables doesn't work if a column has images,,,226715,,,,,,,,
