update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1233060429,3 images leaked opening service component editor,,,262622,,,,
1233064044,Modifying implicit dependencies on old page doesn't uncheck target on new page,,,262643,,,,
1233066518,PDE internal repository should have a name,,,262658,,,,
1233070650,Improve new target platform UI,,,262668,,,,
1233070677,Can't add SDK to a new target,,,262669,,,,
1233071081,Target definition editor stays open when file is deleted,,,262671,,,,
1233072965,Make the PDE site look axesome,,,262683,,,,
1233108005,Compile warning in official build,,,262713,,,,
1233129616,Compiler warnings in I20090127-2000,,,262751,,,,
1233203348,Tracing tab in PDE launch configs: right pane initially disabled,,,262885,,,,
1233218737,NPE adding an Extension Point,,,262902,,,,
1233218863,Target Content wizard label does not span properly,,,262903,,,,
1233221113,Remove old target platform preference page and editor,,,262910,,,,
1233224467,org..eclipse.core.runtime is not always set with auto-start = true,,,262918,,,,
1233245786,NPE in product editor after add required plugins,,,262976,,,,
1233245927,NPE editing external site.xml,,,262977,,,,
1233284597,'Target Platform (Experimental)' missing my current platform,,,263005,,,,
1233286391,'Target Platform (Experimental)'  > 'Add...' should accept install dir,,,263008,,,,
1233305837,Launching rcp mail example fails,,,263047,,,,
1233353481,Reference to org.eclipse.equinox.app.source JAR after resetting target platform.,,,263123,,,,
1233569587,Graphic disposed exception in target platform pref page,,,263250,,,,
1233570243,Target definition bundle resolution,,,263254,,,,
1233576396,NPEs adding required plug-ins to product configuration,,,263266,,,,
1233577224,Selecting a fragment inside the eclipse application launching configuration creates error on startup,,,263270,,,,
1233587773,[target definition] Support for appending .ini VM args to launch,,,263299,,,,
1233655594,Support to target a pre-p2 installation,,,263480,,,,
1233660095,NPE creating new target,,,263492,,,,
1233660844,[target] Add tests for WorkspaceTargetModel,,,263496,,,,
1233670657,PDE makes incorrect assumptions about target platform,,,263532,,,,
1233676721,[export] No validation of directories on export wizard,,,263552,,,,
1233762133,[target] Improve bundle container table UI with new resolved bundle support,,,263701,,,,
1233785016,NPE in ResolverImpl.unresolveBundle() after resetting target platform,,,263735,,,,
1233814925,Opening run configurations often takes long due to PDE label provider,,,263774,,,,
1233827597,File line ending warnings sync'ing with HEAD,,,263798,,,,
1233830016,Template for incremental builder with nature generates incorrect code,,,263807,,,,
1233875267,[ds tooling] property values set in the Overview tab are lost,,,263901,,,,
1233917498,Widget disposed in Plugin Registry View,,,263973,,,,
1234022773,[target] target provisioning not cancellable,,,264054,,,,
1234024503,[target] be able to open external target files using Open File...,,,264056,,,,
1234025167,[target] warning if no target is selected on the new preference page,,,264057,,,,
1234026366,"[target] ""plugin"" is too prominent",,,264058,,,,
1234045740,[target] enable the use of variables by default,,,264067,,,,
1234046137,"[target] New target editor does not recognise locations that end in ""\eclipse""",,,264069,,,,
1234047566,[target] All targets vanish after editing a target,,,264073,,,,
1234049592,"[target] Minor UI issues with ""Target Platform (experimental)"" preference page",,,264075,,,,
1234082470,[target] can't edit the location location,,,264085,,,,
1234107691,"""Convert Projects to Plugin Projects"" label is silly",,,264103,,,,
1234109589,"[target] Provide careful handling when the ""Remove"" button is pressed",,,264106,,,,
1234111025,[ds tooling] NPE thrown from DSErrorReporter.reportIllegalCardinality,,,264108,,,,
1234122670,Remove LineBreakingReader,,,264118,,,,
1234128588,[target] p2 target provisioner should show all features,,,264119,,,,
1234130857,Eliminate XMLRootElementMatcher.fileMatchesElement(...),,,264122,,,,
1234131069,[ds tooling] minor problems with error reporting in new Service Component dialog,,,264123,,,,
1234148868,3.5M5 - Target platform variable support broken,,,264139,,,,
1234166549,Java search participant does not find type reference with parameter,,,264176,,,,
1234186219,"[ds tooling] RFC 134: The ""name"" attribute is now optional for <component> and <reference> elements",,,264238,,,,
1234186670,"[ds tooling] Code assist offers ""component"" while inside a <component> element",,,264240,,,,
1234208489,New Plugin Project Wizard allows % in project name,,,264288,,,,
1234255801,delete ITocConstants and CheatsheetUtil,,,264346,,,,
1234255880,move DOMParserWrapper to pde.ui.tests,,,264348,,,,
1234255947,remove NullUndoManager,,,264350,,,,
1234260698,move PDEPerfTestUtil to pde.ui.tests,,,264372,,,,
1234263130,[target] First page of new target definition wizard always resets contents,,,264383,,,,
1234263489,Site.xml editor should warn on bad category name,,,264386,,,,
1234265227,Adopt the proper preferences story,,,264394,,,,
1234301353,Product editor loses fragment flags for unavailable fragments,,,264462,,,,
1234325880,[target] Sort bundle selection dialog,,,264496,,,,
1234429320,[target] No information on current target if backing target definition file deleted,,,264696,,,,
1234444165,Eclipse fails to copy new version of OSGi bundle,,,264758,,,,
1234538137,[target] target plaform pref page table & move operation,,,264901,,,,
1234538751,[target] allow to create workspace target definition from pref page,,,264903,,,,
1234539126,[target] File > New > Target Definition,,,264904,,,,
1234542227,[target] Prompt user if there are info/warning/errors on the bundles when loading target platform,,,264905,,,,
1234542776,[target] Allow cancellation of the edit target wizard while resolving target,,,264908,,,,
1234795342,NPE in BuildMonitor,,,265058,,,,
1234803844,UI for Exporting a plug-in into a running application is confusing,,,265067,,,,
1234804373,Instsall into running application fails if Qualifier replacement option is specified,,,265068,,,,
1234838144,Compiler errors when checking out compare from HEAD,,,265094,,,,
1234943991,Export breaks due to missing org.eclipse.equinox.launcher.nl1,,,265293,,,,
1234945735,PDE launch config: 'Tracing' tab does not enable selected element,,,265296,,,,
1234949110,Conflicting mnemonics in the launch configuration's 'Plug-ins' tab,,,265311,,,,
1234959238,Bad error message when export fails,,,265354,,,,
1235065571,Can't uninstall a patch exported into target platform,,,265572,,,,
1235121476,[ds tooling] NPE in DSErrorReporter.reportIllegalPolicy,,,265651,,,,
1235227220,Label in the New Target Definition wizard does not grab width,,,265742,,,,
1235227517,Missing and/or conflicting mnemonics in PDE preferences,,,265743,,,,
1235363478,[hovering] executing javascript in javadoc potentially malicious,,,265808,,,,
1235400106,NPE when deselecting all target definitions,,,265877,,,,
1235423084,ExportBundleTests failing,,,265907,,,,
1235423272,LocalModelTest failing in HEAD,,,265908,,,,
1235446354,Almost impossible to modify the autostart/level values in the product editor,,,265930,,,,
1235446459,Autostart values are not persisted correctly in the product file,,,265931,,,,
1235446648,Configuration table has amnesia,,,265932,,,,
1235447557,Product editor opens on the wrong page,,,265935,,,,
1235454717,DocumentElementNode: namespace prefix support is broken,,,265943,,,,
1235465084,Test failures in nightly build,,,265961,,,,
1235488724,[target] name in target definition editor should be using SWT.FLAT,,,266029,,,,
1235511029,Add API tooling tags to API types,,,266066,,,,
1235529782,XMLCompletionProposal.apply causes BadLocationException,,,266083,,,,
1235532714,PDE Import wizard opens old target platform page,,,266088,,,,
1235547835,new target platform preference page doesnt seem to support 3.3 installations,,,266126,,,,
1235553503,Cycle detected creating Ant Build File,,,266139,,,,
1235560982,[target] Allow users to load a target platform with errors,,,266167,,,,
1235561210,[target] Support 'select required' feature in add/edit bundle container wizards,,,266169,,,,
1235581664,[ds tooling] double clicking a service should go to java class,,,266234,,,,
1235640029,[update site] content.xml and artifacts.xml get bad repository name,,,266321,,,,
1235642406,Tracing tab making launch configs dirty,,,266327,,,,
1235649832,support for optional bundles,,,266351,,,,
1235706761,[target] Hard/non-intuitive to disable plug-ins,,,266449,,,,
1235707507,Graphic is disposed exception in Target Platform preferences,,,266452,,,,
1235713451,Target Platform edit page should use Combo#setVisibleItemCount,,,266468,,,,
1235713861,Target Platform preferences: open edit dialog on doubleclick,,,266469,,,,
1235734416,[ds tooling] update the ds template example,,,266523,,,,
1235742231,[target] Get rid of checkboxes on target platform preference page,,,266546,,,,
1235742628,[target] Move... target button allows targets to be moved on top of each other,,,266548,,,,
1235984338,[ds tooling] add test cases for 1.0 compatibility,,,266686,,,,
1235989744,[target] Making a target's name empty causes NPE,,,266711,,,,
1236001861,"[target] ""Save As"" does not work on the Target Definition Editor",,,266737,,,,
1236005025,[ds tooling] enhance error reporting around referenced service cardinality,,,266745,,,,
1236010544,[target] Add new feature bundle containers wizard locks UI when finish is pressed,,,266756,,,,
1236066386,[ds] compiler warnings in N20090302-2000,,,266845,,,,
1236071152,Configuration section in .product editor remains blank for plug-in based products,,,266864,,,,
1236076202,[target] New import from target doesn't like spaces,,,266880,,,,
1236083657,"[target] Target Definition Editor throws a ""Graphic is disposed"" SWTException",,,266904,,,,
1236122728,ArrayIndexOutOfBoundsException in BundleErrorReporter.validateRequireBundle(),,,266972,,,,
1236158831,"[target] When there are no target platforms, adding one should make it active",,,267036,,,,
1236175959,[target] Can we remove JRE from target definitions?,,,267095,,,,
1236180699,[target] workflow issue for people who point to directories,,,267114,,,,
1236181190,[target] rework p2 target provisioner,,,267116,,,,
1236181911,[target] deprecate the target provisioners extension point,,,267122,,,,
1236186459,Change export to use new p2 publishing for metadata,,,267127,,,,
1236246613,PDE UI has multiple unused api problem filters,,,267216,,,,
1236264202,[target] Add group by location to EditProfileContainerWizard,,,267264,,,,
1236266056,Support for pre-p2 installations,,,267268,,,,
1236266917,Add <dir>/plugins/* and <dir>/features/* to target,,,267271,,,,
1236331552,Widget is disposed error in the .log file,,,267382,,,,
1236334911,[product] consider adding a unique id to the product editor,,,267395,,,,
1236354724,New Target editor: CCE in EnvironmentSection,,,267449,,,,
1236356224,Change usage of p2 ProvisioningUtil.performProvisioningPlan(...),,,267452,,,,
1236359384,Can only add IUs to your target if they are in a category,,,267463,,,,
1236360475,[ds] wizard does not produce component.xml using 1.1 namespace,,,267465,,,,
1236487407,Capitalization is incorrect in wizard's name,,,267531,,,,
1236500510,ability to tweak package exports is missing,,,267537,,,,
1236546262,"""move"" for target platforms is a bit odd",,,267566,,,,
1236595078,[target] target name should not contain location,,,267656,,,,
1236595515,[target] editor needs a way to collapse all content...,,,267659,,,,
1236596624,[target] issues while working with features and duplicate bundles,,,267662,,,,
1236675480,PDE illegally complains about non-externalized strings,,,267848,,,,
1236680046,PluginStructureViewer illegally extends StructureDiffViewer,,,267878,,,,
1236692465,[target] target definitions should ignore unknown XML tags,,,267945,,,,
1236698868,Version qualifier not replaced inside update site wizard,,,267976,,,,
1236706129,NPE in TargetPlatformPreferencePage2.performOk(...),,,267989,,,,
1236711467,Add .qualifier by default,,,267996,,,,
1236731190,Error While Compiling,,,268025,,,,
1236767191,Labels on 'Main' launch tab does not use sentence style,,,268132,,,,
1236774352,"[target] The ""View Template"" button doesn't responds",,,268159,,,,
1236776951,"[target] NPE occurs when creating a new ""Default"" Target",,,268177,,,,
1236779575,[target] EditProfileContainerWizard needs UI enhancements,,,268193,,,,
1236779905,"[target] Provide a decorated icon for ""Implicit Dependent"" plugins",,,268197,,,,
1236782656,[target] Invalid variables in the edit container open error dialog,,,268208,,,,
1236783007,Installing from remote site does not download the jars,,,268212,,,,
1236859500,"[ds tooling] new component wizard has ""&"" in class label",,,268387,,,,
1236873590,Keypass on feature export should be *'s,,,268439,,,,
1236964395,Product launch fails,,,268616,,,,
1237138173,Hyperlink for NLS'd strings in plugin.xml doesn't work,,,268692,,,,
1237144583,CCE in RegistryBrowserLabelProvider,,,268696,,,,
1237156866,"Incorrect ""Target extension does not exist: null"" message",,,268708,,,,
1237162050,Arguments set in target are not honoured on launch,,,268711,,,,
1237172978,[product] Unable to set start levels on bundles referenced by features,,,268718,,,,
1237184122,[DS Tooling] Spurious ampersand in label,,,268753,,,,
1237194481,[target] Set default VM arguments when creating a default target platform,,,268790,,,,
1237276874,Import binary plug-ins does not update source attachment when replacing existing non-jared plug-ins,,,268966,,,,
1237283999,[ds tooling] Configuration Policy combo has no effect,,,268993,,,,
1237284541,[ds tooling]: Problems with unnamed reference elements,,,269001,,,,
1237286419,[ds] illegal reference to JavaElement not required,,,269015,,,,
1237292805,"""Binary Plug-in Projects"" decorator does not work any more",,,269036,,,,
1237311681,[product] [editors] Product editor should take care of ProductModel#isEditable(),,,269107,,,,
1237316215,[product] start levels aren't being propagated from product definition to launch configuration,,,269110,,,,
1237316530,[launcher] start levels don't get added when launching without a configurator,,,269111,,,,
1237360731,Plug-ins view doesn't show plugins in dropins directory,,,269177,,,,
1237367834,[perfs] Some fingerprint tests does not last enough,,,269191,,,,
1237371932,Missing keyboard accelerator on the target platform prefs page,,,269219,,,,
1237374433,[tagret] test failure in nightly build,,,269234,,,,
1237381266,Filter in Plug-in Dependencies throws Problem Occured,,,269252,,,,
1237455036,Missing NLS message,,,269370,,,,
1237455087,Missing NLS string,,,269371,,,,
1237455688,[runtime] Compiler warnings in N20090318-2000,,,269382,,,,
1237468215,Target platform flakiness,,,269431,,,,
1237796819,Importing plug-ins as source should not import .class files,,,269685,,,,
1237872734,Manifest info not picked up,,,269804,,,,
1237908494,[classpath] PDE does not seem to understand 'Import-Package' with a static import,,,269888,,,,
1237960825,'Validate plug-in automatically prior to launching' checkbox broken,,,269957,,,,
1237978678,[target] Using variable ${container_loc} causes error in target definitions,,,269991,,,,
1237990452,Plug-in Project does not support GB18030 Characters,,,270020,,,,
1237994311,[target] provisioner needs to download features as part of the process,,,270029,,,,
1238009054,[plug-in registry] CCE in RegistryBrowserLabelProvider,,,270048,,,,
1238129433,cant build build against 32bit target platform in a 64 bit install of eclipse,,,270238,,,,
1238272029,Startlevel settings of plugins in run configuration are ignored,,,270366,,,,
1238451442,"[ds tooling] ""Provided Services"" label does not always get rendered",,,270549,,,,
1238451822,[ds tooling] NPE thrown when a <reference> element is missing it's name attribute.,,,270551,,,,
1238452500,[ds tooling] Please improve the editor's support for configuration-policy attribute,,,270553,,,,
1238453385,[ds tooling] Make sections of the Services page resizable,,,270555,,,,
1238492496,[target] Change UI to separate content and location tabs,,,270626,,,,
1238513679,PDE throws ClassCastException when opening a target definition file from the file system instead of workspace,,,270674,,,,
1238574014,PDE launch config Main tab should show more items in combos,,,270793,,,,
1238581186,refactor view class name does not change id in plugin.xml,,,270828,,,,
1238596258,TargetWeaver.getDevProperties() does not close a FileInputStream,,,270875,,,,
1238660631,[target] why 'Target' and 'Running' Platform? What's the diff?,,,270968,,,,
1238662683,"Unexpected ""Discard Changes?"" dialog",,,270976,,,,
1238687338,NPE when doing PluginRegistry.getActiveModels(),,,271063,,,,
1238948182,Workbench freezes while the plug-in registry is initializing,,,271256,,,,
1239020974,NPE opening site.xml editor,,,271362,,,,
1239043189,NullPointerException when closing the CVS compare editor.,,,271393,,,,
1239203116,Find extension point references doesn't work for fully qualified extension points,,,271702,,,,
1239331658,PDE Runtime view category not externalized,,,271872,,,,
1239625746,Provide context repositories on export,,,272061,,,,
1239658843,[target] Minor UI issues with new content tab,,,272107,,,,
1239696852,PDE feature doesn't include o.e.pde.p2.ui--can't add folder to Target,,,272152,,,,
1239700850,check box is king,,,272164,,,,
1239743392,Good plugins manage feature requested,,,272245,,,,
1239755393,[target] Target definition should ignore .* files and directories,,,272256,,,,
1239782471,Compiler warnings in N20090414-2200,,,272311,,,,
1239785159,[target] Setting target platform when missing optional plug-ins causes NPE,,,272322,,,,
1239794786,Target Definition wrong if .DS_Store found,,,272348,,,,
1239797430,arguments aren't copied from launch config when creating product definition,,,272350,,,,
1239797771,Self Hosted workspace has bogus eclipse.launcher property,,,272352,,,,
1239798761,[target] entering ${project_loc} variable with parameter results in error dialog,,,272359,,,,
1239799975,don't write out 0 for start levels,,,272361,,,,
1239800566,[target] Target does not resolve after adding bundle container,,,272368,,,,
1239808816,Need better director error reporting on product export,,,272400,,,,
1239831454,unable to export product with source bundles,,,272427,,,,
1239848767,Select All broken in PDE's Edit Target pref page,,,272452,,,,
1239864479,Problem dialog without log entry when trying to add target platform,,,272486,,,,
1239868965,Workflow for managing a target with a p2 Repository does not work,,,272498,,,,
1239872291,NPE adding target platform,,,272511,,,,
1239883416,make the pde ui more bundle/plugin neutral,,,272537,,,,
1239916011,trying to self-host debug using an Eclipse Application run configuration causes a NPE in ClasspathHelper,,,272619,,,,
1239930326,Generated Activator should generate the PLUGIN_ID differently to make package movement easier,,,272644,,,,
1239950011,Compiler warning in N20090416-2000,,,272684,,,,
1239964119,[target] Edit IU Bundle Container Page problems,,,272725,,,,
1239967702,Unable to launch Runtime Workbench with duplicate bundles,,,272730,,,,
1239978820,"[launching] when launching from manifest, rcp mail fails",,,272758,,,,
1239981680,Temp file remains after feature export,,,272765,,,,
1240054374,p2 profiles are not managed like config info,,,272810,,,,
1240128932,3.5M6 Cannot add target platform installation containing CVS meta data in plugins directory,,,272823,,,,
1240207886,Add labels for compare *MergeViewers,,,272876,,,,
1240209233,[target] IU provisioner phases...,,,272879,,,,
1240211541,[target] filter text looks strange on TargetDefinitionContentPage,,,272886,,,,
1240239117,SpyFormToolkit leaks a Clipboard and throws NPE,,,272983,,,,
1240239518,EventDetailsDialog leaks Clipboard,,,272985,,,,
1240289455,[CheatSheet] Registering a cheat sheet fails with java.lang.NullPointerException,,,273049,,,,
1240331338,[target] improve software site workflow,,,273150,,,,
1240332704,[target] p2 download progress does not work properly,,,273152,,,,
1240387121,Cleanup duplicated string in properties files,,,273255,,,,
1240388849,Annotation hover missing for problem in build.properties editor,,,273270,,,,
1240454593,[plug-in registry] NPE in Extension.equals(...),,,273389,,,,
1240459520,Exception from PDECore.stop() when exiting my target,,,273399,,,,
1240467388,Failing LocalTargetDefinitionTests because a bundle has been added to the JDT feature,,,273421,,,,
1240495776,PDERegistryStrategy is leaking tons of zip file handles.,,,273511,,,,
1240550547,Launching a configuration gives error: Unable to acquire application service,,,273575,,,,
1240569125,Implicit Dependencies should allow selection from all bundles (checked or not),,,273614,,,,
1240573354,property tester expression doesn't check selected element's type,,,273618,,,,
1240580763,[target] Editing the active target platform removes checkbox,,,273639,,,,
1240586495,[target] Allow multiselection and delete key on target location tab,,,273654,,,,
1240590913,[target] New target platform wizard does not pick up *.link files with relative path,,,273657,,,,
1240599364,preview reference document link in EXSD editor renders example content incorrectly,,,273662,,,,
1240752264,Ensure that all wizard creating features / plugins / products etc. specify .qualifier,,,273742,,,,
1240760080,Product overview page refers to Configuration page instead of dependencies page,,,273749,,,,
1240769377,Metadata repository name not provided on site export,,,273755,,,,
1240805243,Plug-in import breaks my workspace due to not being able to delete,,,273809,,,,
1240817297,[target] error reading manifest for two bundles,,,273834,,,,
1240830332,OpenPDEPerspectiveAction no longer used,,,273912,,,,
1240838292,[ds tooling] editor fails when component has a factory id,,,273936,,,,
1240848970,GC target definition bundle pool,,,273952,,,,
1240853074,[target] [tests] Target tests failing in I Build,,,273956,,,,
1240913274,[product] [editors] plugin_customization.ini not added to build.properties on synchronization,,,274107,,,,
1240913916,[preferences] NumberFormatException on PDE compiler pref page,,,274110,,,,
1240927973,[target] Restore default button doesn't update checkbox on preference page,,,274164,,,,
1240928806,[target] Hitting apply button does not update reload button.,,,274167,,,,
1240930108,[target] Remove unused target code,,,274172,,,,
1240952250,[target] EMF displayed as %featureName,,,274220,,,,
1240953251,Bundle added to target multiple times breaks self-hosting,,,274225,,,,
1240996453,Launcher ignores configuration location,,,274325,,,,
1241002432,Duplicated string in properties file in I20090429-0100,,,274341,,,,
1241006168,[cheatsheet] Define the product step needs correction,,,274354,,,,
1241008400,Changing Destinations enables Qualifier box in export deployable feature dialog,,,274368,,,,
1241012255,[target] Move... button on pref page enabled for multi-selection,,,274393,,,,
1241013065,[target] Problems if resolution returns multi-status,,,274405,,,,
1241013164,tag projects changed since I20090421-0930 build - pde ui,,,274407,,,,
1241015786,[target] Installation bundle containers silently fail with bad configuration area,,,274425,,,,
1241017165,[target] Add implicit dependencies dialog should filter duplicates,,,274426,,,,
1241031100,DBCS3.5:Externalize string from PDE tools for project with DBCS name results in Error,,,274454,,,,
1241131935,"An internal error occurred during: ""Garbage Collection""",,,274626,,,,
1241184119,[target] Reloading a target platform containing delta-pack always out of synch,,,274687,,,,
1241188063,[target] [editor] Target editor is dirty but can't save,,,274694,,,,
1241341304,Activate a handler based on the active perpective is not possible,,,274754,,,,
1241368301,[target] Cancelling resolution after editor closed raises assertion failure,,,274765,,,,
1241429609,"Saving MANIFEST.MF, plugin.xml, or build.properties is very slow",,,274845,,,,
1241433727,[target] illegal argument exception using software site provisioner,,,274852,,,,
1241434216,[categories] On export wizard categories combo and browse button incorrectly enabled,,,274853,,,,
1241444816,Provide API to define and switch workspace target platform,,,274886,,,,
1241445908,[ui] start levels read-only in product configuration editor,,,274889,,,,
1241451255,Can't change start level in product editor,,,274900,,,,
1241510561,can't change start level in product definition file,,,274990,,,,
1241535327,"Able to run Eclipse with x86_64, but not able to run runtime PDE",,,275064,,,,
1241555093,Out of sync resources cause problems with category files,,,275092,,,,
1241585749,Add required plugins on launch configuration does not check target platform plugins,,,275131,,,,
1241608128,"Typo in dialog ""Edit target definition""",,,275186,,,,
1241613511,[target] Add resolution tests for IUBundleContainer (Sites/Repos),,,275199,,,,
1241635089,Externalize strings wizard fails to detect strings that need externalizing,,,275240,,,,
1241704358,[target] adding new target causes UI lag,,,275368,,,,
1241726696,[target] removing IU bundle container while resolving results in NPE,,,275401,,,,
1241767876,[target] removing software site location should update other locations,,,275458,,,,
1241985180,Target provisioning UI feedback,,,275579,,,,
1242019130,Exception in NewPluginProjectWizard if default project name specified,,,275640,,,,
1242042694,"[target] Content tab does not show ""resolving"" on secondary resolutions",,,275699,,,,
1242128299,NPE with update classpath,,,275921,,,,
1242213279,Target Definition unresolved,,,276141,,,,
1242223069,[Product][Editors] Unable to change Start Level or Auto-Start values,,,276177,,,,
1242294701,Target Platform Edit Target File doesnt remember Updatesites if another one was added from same site,,,276339,,,,
1242310103,[product][export] creates config.ini with invalid start level,,,276376,,,,
1242362693,NewPluginProjectWizard: wizard buttons don't update if DEF_TEMPLATE_ID specified,,,276469,,,,
1242376781,Eclipse samples review wizard has incorrect text margins,,,276509,,,,
1242686396,[ds tooling] Some referenced service properties not persisted properly,,,276810,,,,
1242729942,"Transient org.eclipse.equinox.ds ""missing constraint"" error",,,276950,,,,
1242734856,[target] old plug-ins with non-bundle manifest not recognized by target platform,,,276971,,,,
1242738702,[export] Export options incorrectly enabled if export and install option used,,,276989,,,,
1242896242,"Plugin Export Wizard fails with ""Invalid Argument"" if Eclipse installation path contains a space character",,,277335,,,,
1242901542,[target] User operation blocked message when provisioning target,,,277347,,,,
1242990371,[doc] Add help contexts for new target platform work,,,277506,,,,
1243009849,Null pointer exception when double-clicking extension point to open schema,,,277559,,,,
1243247035,Fragments not found if product is features-based,,,277728,,,,
1243293852,deadlock building site,,,277793,,,,
1243321658,move PDEPreferencesTestCase to other package?,,,277848,,,,
1243331162,[target] Dependency resolution should consider all locations,,,277882,,,,
1243341415,"Getting unnecessary ""platform filter did not match"" validation error",,,277922,,,,
1243346794,[target] set target platform while resolving in editor,,,277942,,,,
1243428849,[target] JRE sections named differently,,,278107,,,,
1243429488,[DataBinding] NoClassDefFoundError: com/ibm/icu/text/NumberFormat when running in java app,,,278111,,,,
1243484525,Long lines in source bundle manifest,,,278179,,,,
1243521276,[doc] Category Editor needs help,,,278289,,,,
1243575168,Default version should definitely not be 1.0.0.qualifier,,,278371,,,,
1243614191,[state] consider always ignoring uses,,,278486,,,,
1243923398,ArrayIndexOutOfBoundsException at WorkspaceExportHelper.getExportedWorkspaceProjects(WorkspaceExportHelper.java:177),,,278760,,,,
1243930580,Launching eclipse application fails when a vm arg in eclipse.ini contains a space,,,278781,,,,
1243934247,Export wizards have missing mnemonics,,,278801,,,,
1243938644,[target] duplicate bundles appear when restoring state,,,278818,,,,
1243954596,[doc] Add help context for top level PDE plug-in property page,,,278863,,,,
1244017376,Installing a sample fills my log,,,278958,,,,
1244031700,[doc] Remove unused help constants,,,278997,,,,
1244128710,[category def] Category help link brings up wrong help contents,,,279169,,,,
1244169885,"org.eclipse.pde.core.javadoc only works with ""!/"" as trailing chars for archives",,,279216,,,,
1244189449,Properties files missing in imported plug-ins,,,279260,,,,
1244458830,[target] with disabled plug-ins schema definitions not found,,,279495,,,,
1244462237,"source bundles not filtered from ""Add..."" required plug-ins",,,279504,,,,
1244463347,BrowserInformationControl leaks TextLayout,,,279509,,,,
1244506985,PDE classpath has trouble with transitive dependencies of binary plugins,,,279566,,,,
1244529162,[ds] renaming a component doesnt rename entry inside Manifest,,,279600,,,,
1244750496,[target] Use local repository as a source,,,280027,,,,
1244799975,Plug-in Validation dialog uses wrong parent shell,,,280098,,,,
1245054736,executeCommand('org.eclipse.ui.window.preferences(preferencePageId=org.eclipse.pde.ui.TargetPlatformPreferencePage)') do not open Target Platform page,,,280276,,,,
1245252066,"[schema] SchemaTransformer doesn't generate help for ""API Information"" sections",,,280678,,,,
1245336821,Renaming a plugin-project doesn't rename the plugin name in MANIFEST.MF -> AutomatedMgmtofDep,,,280836,,,,
1245394911,[target] Target platform created with 3.4 doesn't work with 3.5,,,280917,,,,
1245961606,folder_prompt variable cumbersome in target platform definition editor,,,281595,,,,
1246015457,RCP application does not launch when having an own config.ini with generic bundle URLs,,,281691,,,,
1246290710,Run in UI thread unchecked doesn't work with Headless Mode application,,,281923,,,,
1246963950,[target] issues with two versions of the same bundle,,,282708,,,,
1246999435,[target] need a way to identify duplicate bundles in the target platform,,,282766,,,,
1247350147,Update site can not be automatically updated,,,283233,,,,
1247556929,"[spy] 2 ""Plug-in Spy"" commands",,,283412,,,,
1247575911,Ability to add configuration settings to generated config.ini,,,283456,,,,
1247632486,Import > Plug-ins and Fragments: wrong total bundle count,,,283526,,,,
1247656307,"[target] target editor help acting strange, possibly incorrect context hookup",,,283588,,,,
1247715663,NPE when product does not want to show filter,,,283682,,,,
1248124838,launch of exported product fails,,,284074,,,,
1248153234,Export Wizard: file encoding of java source files are not honoured ...,,,284107,,,,
1248682816,[Run As Eclipse Application] seems to ignore nested jars,,,284746,,,,
1248774324,Improve feature management in the workspace,,,284887,,,,
1248830844,NPE in JDT during CVS checkout,,,284966,,,,
1248849910,Extension point schema doc builder misses apiInfo section,,,284999,,,,
1248869657,TVT35:TCT333: CHS: Duplicate Mnemonic Keys,,,285051,,,,
1248939779,TVT35:TCT347: CHS: Duplicate Mnemonic Keys,,,285157,,,,
1249041185,'Target Platform State' view has no verticle scrollbar.,,,285313,,,,
1249266066,[target] The Target Platform State view goes out of sync with Target Platform when resolution is canceled,,,285395,,,,
1249445645,Cannot create target platform with features installed via Update Site,,,285681,,,,
1249457450,At MANIFEST.MF-Dependencies unable to add org.eclipse.core.databinding.observable,,,285698,,,,
1249463232,Changing location on PDE main tab unchecks Clear button,,,285716,,,,
1249467886,[junit] default auto start setting doesn't work,,,285727,,,,
1249652360,Organize Manifest: Do not remove lazy Bundle-ActivationPolicy header for DS bundles,,,286028,,,,
1249716233,Improve error message when plug-in can't be found while running tests,,,286049,,,,
1250028514,NPE in SchemaErrorReporter,,,286355,,,,
1250080494,"Target Content's ""Group By"" choice is not persisted",,,286434,,,,
1250498573,Warn when a source folder is added to src.includes in build.properties,,,286808,,,,
1250758914,Product editor content not replaced when underlying file changed,,,287195,,,,
1250783033,Unable to open fragment.xml with plugin editor,,,287242,,,,
1250783942,BLOCKER: Fragment editor could not be open.,,,287245,,,,
1250805031,Import JDT from target platform does not include nls messages,,,287259,,,,
1251117713,Error in PDE test schema,,,287470,,,,
1251261085,Clean + build ==> NPE in FeatureErrorReporter.validateVersion,,,287679,,,,
1251330212,[target] compare of versions between target platform and host wrong,,,287776,,,,
1251374495,[target] NPE in target preference page when disabling all targets,,,287860,,,,
1251899253,Find unused dependencies does not consider references to Java classes from plugin.xml,,,288404,,,,
1251929994,[target] features not being provisioned,,,288425,,,,
1251975747,"[Cheat sheet] ""Creating a Rich Client Application"" typo",,,288525,,,,
1252049496,NPE in NameVersionDescriptor hashCode() method when the version is null,,,288641,,,,
1252053073,Update PDE tests to account for new org.eclipse.jdt.junit.core plug-in,,,288649,,,,
1252053105,ProductIntroWizardPage does not dispose its FormToolkit,,,288650,,,,
1252063736,Jface assertion failed in Eclipse PDE,,,288668,,,,
